"location","time","IS","temp","consumer","resource","con_mass","con_abun","res_mass","res_abun","source","con_taxonomy"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Rhopalodia",0.02918467,180,2.49e-06,1555051.456,"stream","group"
"Hengill","August 2008",16,14.5,"Orthocladius sp.","Synedra",0.02918467,180,6.19e-06,2297303.325,"stream","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Achnanthes",0.112878624,4,1.78e-07,19935316.8115667,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Cocconeis",0.112878624,4,1.98e-06,15151717.1763333,"stream","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","CPOM",0.112878624,4,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Diamesa bertrami",0.112878624,4,0.114414411,4,"literature","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Diamesa zernyi",0.112878624,4,0.091693634,4,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Diatoma",0.112878624,4,1.56e-06,13475405.37,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Diploneis",0.112878624,4,1.15e-05,315150.5887,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Epithemia",0.112878624,4,1.9365e-06,1751025.856,"stream","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Eukiefferiella minor",0.112878624,4,0.035555132,1584,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","FPOM",0.112878624,4,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Fragilaria",0.112878624,4,1.00833333333333e-07,80469905.6366667,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Gomphonema",0.112878624,4,5.59e-08,3508952.208,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Meridion",0.112878624,4,5.87e-07,6996877.928,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Micropsectra atrofasciata",0.112878624,4,0.026145028,444,"literature","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Orthocladius sp.",0.112878624,4,0.02918467,180,"literature","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Rheocricotopus effesus",0.112878624,4,0.043401935,12,"literature","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Rhopalodia",0.112878624,4,2.49e-06,1555051.456,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Simulium aureum",0.112878624,4,0.510689104,28,"literature","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Simulium vittatum",0.112878624,4,0.78824529,28,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Sperchon glandulosus",0.112878624,4,0.283694393,16,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Synedra",0.112878624,4,6.19e-06,2297303.325,"regional","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Terrestrial",0.112878624,4,NA,NA,"literature","species"
"Hengill","August 2008",16,14.5,"Potamophylax cingulatus","Thienemanniella sp.",0.112878624,4,0.036557447,488,"literature","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Achnanthes",5.056119058,68,1.78e-07,19935316.8115667,"stream","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Amphora",5.056119058,68,7.9e-08,931488.2742,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Cocconeis",5.056119058,68,1.98e-06,15151717.1763333,"stream","species"
"Hengill","August 2008",16,14.5,"Radix balthica","CPOM",5.056119058,68,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Cymbella",5.056119058,68,4.64e-07,518350.4852,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Diatoma",5.056119058,68,1.56e-06,13475405.37,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Diploneis",5.056119058,68,1.15e-05,315150.5887,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Epithemia",5.056119058,68,1.9365e-06,1751025.856,"stream","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Filamentous algae",5.056119058,68,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","FPOM",5.056119058,68,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Fragilaria",5.056119058,68,1.00833333333333e-07,80469905.6366667,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Gomphonema",5.056119058,68,5.59e-08,3508952.208,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Meridion",5.056119058,68,5.87e-07,6996877.928,"stream","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Navicula",5.056119058,68,8.89325e-07,5020114.4662375,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Nitzschia",5.056119058,68,5.712e-08,13115670.299,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Opephora",5.056119058,68,4.57e-07,1036700.97,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Pinnularia",5.056119058,68,3.52e-07,3600038.912,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Rhoicosphenia",5.056119058,68,4.8e-08,1232675.371,"regional","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Rhopalodia",5.056119058,68,2.49e-06,1555051.456,"stream","species"
"Hengill","August 2008",16,14.5,"Radix balthica","Synedra",5.056119058,68,6.19e-06,2297303.325,"stream","species"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Achnanthes",0.043401935,12,1.78e-07,19935316.8115667,"stream","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Amphora",0.043401935,12,7.9e-08,931488.2742,"regional","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Cocconeis",0.043401935,12,1.98e-06,15151717.1763333,"stream","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","CPOM",0.043401935,12,NA,NA,"regional","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Cymbella",0.043401935,12,4.64e-07,518350.4852,"stream","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Diatoma",0.043401935,12,1.56e-06,13475405.37,"stream","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Diploneis",0.043401935,12,1.15e-05,315150.5887,"regional","species"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Epithemia",0.043401935,12,1.9365e-06,1751025.856,"stream","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Filamentous algae",0.043401935,12,NA,NA,"regional","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","FPOM",0.043401935,12,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Fragilaria",0.043401935,12,1.00833333333333e-07,80469905.6366667,"stream","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Gomphonema",0.043401935,12,5.59e-08,3508952.208,"stream","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Meridion",0.043401935,12,5.87e-07,6996877.928,"stream","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Navicula",0.043401935,12,8.89325e-07,5020114.4662375,"stream","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Nitzschia",0.043401935,12,5.712e-08,13115670.299,"regional","species"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Pinnularia",0.043401935,12,3.52e-07,3600038.912,"regional","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Rhoicosphenia",0.043401935,12,4.8e-08,1232675.371,"stream","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Rhopalodia",0.043401935,12,2.49e-06,1555051.456,"stream","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Surirella",0.043401935,12,7.3e-07,518350.4852,"regional","group"
"Hengill","August 2008",16,14.5,"Rheocricotopus effesus","Synedra",0.043401935,12,6.19e-06,2297303.325,"stream","group"
"Hengill","August 2008",16,14.5,"Salmo trutta","Capnia vidua",4860.899478,0.058139535,0.00182087,8,"regional","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Clinocera stagnalis",4860.899478,0.058139535,0.091368778,4,"regional","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Diamesa zernyi",4860.899478,0.058139535,0.091693634,4,"regional","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Eukiefferiella minor",4860.899478,0.058139535,0.035555132,1584,"stream","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Limnophora riparia",4860.899478,0.058139535,0.229351061,28,"stream","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Micropsectra atrofasciata",4860.899478,0.058139535,0.026145028,444,"stream","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Oligochaeta indet.",4860.899478,0.058139535,0.021946791,1508,"regional","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Orthocladius sp.",4860.899478,0.058139535,0.02918467,180,"stream","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Potamophylax cingulatus",4860.899478,0.058139535,0.112878624,4,"stream","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Radix balthica",4860.899478,0.058139535,5.056119058,68,"stream","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Rheocricotopus effesus",4860.899478,0.058139535,0.043401935,12,"stream","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Simulium aureum",4860.899478,0.058139535,0.510689104,28,"stream","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Simulium vittatum",4860.899478,0.058139535,0.78824529,28,"stream","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Sperchon glandulosus",4860.899478,0.058139535,0.283694393,16,"stream","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Terrestrial",4860.899478,0.058139535,NA,NA,"stream","species"
"Hengill","August 2008",16,14.5,"Salmo trutta","Thienemanniella sp.",4860.899478,0.058139535,0.036557447,488,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Achnanthes",0.510689104,28,1.78e-07,19935316.8115667,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Amphora",0.510689104,28,7.9e-08,931488.2742,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Cocconeis",0.510689104,28,1.98e-06,15151717.1763333,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","CPOM",0.510689104,28,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Cymbella",0.510689104,28,4.64e-07,518350.4852,"stream","group"
"Hengill","August 2008",16,14.5,"Simulium aureum","Diamesa bertrami",0.510689104,28,0.114414411,4,"regional","group"
"Hengill","August 2008",16,14.5,"Simulium aureum","Diamesa zernyi",0.510689104,28,0.091693634,4,"regional","group"
"Hengill","August 2008",16,14.5,"Simulium aureum","Diatoma",0.510689104,28,1.56e-06,13475405.37,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Diploneis",0.510689104,28,1.15e-05,315150.5887,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Epithemia",0.510689104,28,1.9365e-06,1751025.856,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Eukiefferiella minor",0.510689104,28,0.035555132,1584,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Filamentous algae",0.510689104,28,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","FPOM",0.510689104,28,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Fragilaria",0.510689104,28,1.00833333333333e-07,80469905.6366667,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Gomphonema",0.510689104,28,5.59e-08,3508952.208,"stream","group"
"Hengill","August 2008",16,14.5,"Simulium aureum","Green algae",0.510689104,28,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Meridion",0.510689104,28,5.87e-07,6996877.928,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Micropsectra atrofasciata",0.510689104,28,0.026145028,444,"regional","group"
"Hengill","August 2008",16,14.5,"Simulium aureum","Navicula",0.510689104,28,8.89325e-07,5020114.4662375,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Nitzschia",0.510689104,28,5.712e-08,13115670.299,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Opephora",0.510689104,28,4.57e-07,1036700.97,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Orthocladius sp.",0.510689104,28,0.02918467,180,"regional","group"
"Hengill","August 2008",16,14.5,"Simulium aureum","Pinnularia",0.510689104,28,3.52e-07,3600038.912,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Rhoicosphenia",0.510689104,28,4.8e-08,1232675.371,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Rhopalodia",0.510689104,28,2.49e-06,1555051.456,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Surirella",0.510689104,28,7.3e-07,518350.4852,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Synedra",0.510689104,28,6.19e-06,2297303.325,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium aureum","Thienemanniella sp.",0.510689104,28,0.036557447,488,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Achnanthes",0.78824529,28,1.78e-07,19935316.8115667,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Amphora",0.78824529,28,7.9e-08,931488.2742,"stream","group"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Cocconeis",0.78824529,28,1.98e-06,15151717.1763333,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","CPOM",0.78824529,28,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Cymbella",0.78824529,28,4.64e-07,518350.4852,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Diamesa bertrami",0.78824529,28,0.114414411,4,"regional","group"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Diamesa zernyi",0.78824529,28,0.091693634,4,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Diatoma",0.78824529,28,1.56e-06,13475405.37,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Diploneis",0.78824529,28,1.15e-05,315150.5887,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Epithemia",0.78824529,28,1.9365e-06,1751025.856,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Eukiefferiella minor",0.78824529,28,0.035555132,1584,"regional","group"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Filamentous algae",0.78824529,28,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","FPOM",0.78824529,28,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Fragilaria",0.78824529,28,1.00833333333333e-07,80469905.6366667,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Gomphonema",0.78824529,28,5.59e-08,3508952.208,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Green algae",0.78824529,28,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Meridion",0.78824529,28,5.87e-07,6996877.928,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Micropsectra atrofasciata",0.78824529,28,0.026145028,444,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Navicula",0.78824529,28,8.89325e-07,5020114.4662375,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Nitzschia",0.78824529,28,5.712e-08,13115670.299,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Opephora",0.78824529,28,4.57e-07,1036700.97,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Orthocladius sp.",0.78824529,28,0.02918467,180,"regional","group"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Pinnularia",0.78824529,28,3.52e-07,3600038.912,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Rhoicosphenia",0.78824529,28,4.8e-08,1232675.371,"stream","group"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Rhopalodia",0.78824529,28,2.49e-06,1555051.456,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Surirella",0.78824529,28,7.3e-07,518350.4852,"regional","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Synedra",0.78824529,28,6.19e-06,2297303.325,"stream","species"
"Hengill","August 2008",16,14.5,"Simulium vittatum","Thienemanniella sp.",0.78824529,28,0.036557447,488,"regional","group"
"Hengill","August 2008",16,14.5,"Sperchon glandulosus","Achnanthes",0.283694393,16,1.78e-07,19935316.8115667,"regional","species"
"Hengill","August 2008",16,14.5,"Sperchon glandulosus","Cocconeis",0.283694393,16,1.98e-06,15151717.1763333,"regional","species"
"Hengill","August 2008",16,14.5,"Sperchon glandulosus","FPOM",0.283694393,16,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Sperchon glandulosus","Green algae",0.283694393,16,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Sperchon glandulosus","Meridion",0.283694393,16,5.87e-07,6996877.928,"regional","species"
"Hengill","August 2008",16,14.5,"Thienemanniella sp.","Achnanthes",0.036557447,488,1.78e-07,19935316.8115667,"stream","group"
"Hengill","August 2008",16,14.5,"Thienemanniella sp.","Amphora",0.036557447,488,7.9e-08,931488.2742,"regional","species"
"Hengill","August 2008",16,14.5,"Thienemanniella sp.","Cocconeis",0.036557447,488,1.98e-06,15151717.1763333,"stream","species"
"Hengill","August 2008",16,14.5,"Thienemanniella sp.","CPOM",0.036557447,488,NA,NA,"regional","species"
"Hengill","August 2008",16,14.5,"Thienemanniella sp.","Cymbella",0.036557447,488,4.64e-07,518350.4852,"stream","group"
"Hengill","August 2008",16,14.5,"Thienemanniella sp.","Diatoma",0.036557447,488,1.56e-06,13475405.37,"stream","group"
