Foodweb,FoodwebKey,Ecosystem,MetricName,MetricLabel,Value,RetainedRunsAfterTukey,OutlierRunsExcluded,NetworkType
SEW37,sew37,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.51034711986,43,5,Mean pseudo
SEW41,sew41,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.27240111698,42,3,Mean pseudo
SEW43,sew43,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,4.30606114842,35,4,Mean pseudo
SEW48,sew48,Terrestrial Belowground,MeanTrophicHeight,Mean trophic height,3.84352740061,43,3,Mean pseudo
SF1I1,sf1i1,Marine,MeanTrophicHeight,Mean trophic height,1.56313634661,50,0,Mean pseudo
SF1I2,sf1i2,Marine,MeanTrophicHeight,Mean trophic height,1.63312678267,48,1,Mean pseudo
SF1I3,sf1i3,Marine,MeanTrophicHeight,Mean trophic height,1.76301661025,43,6,Mean pseudo
SF1I4,sf1i4,Marine,MeanTrophicHeight,Mean trophic height,1.76836931808,45,4,Mean pseudo
SF1M1,sf1m1,Marine,MeanTrophicHeight,Mean trophic height,1.74169642106,45,3,Mean pseudo
SF1M2,sf1m2,Marine,MeanTrophicHeight,Mean trophic height,1.74400359623,48,2,Mean pseudo
SF1M3,sf1m3,Marine,MeanTrophicHeight,Mean trophic height,1.78933385467,48,2,Mean pseudo
SF1M4,sf1m4,Marine,MeanTrophicHeight,Mean trophic height,1.86746310709,45,2,Mean pseudo
SF2I1,sf2i1,Marine,MeanTrophicHeight,Mean trophic height,1.85603801992,46,4,Mean pseudo
SF2I2,sf2i2,Marine,MeanTrophicHeight,Mean trophic height,1.6982857111,44,3,Mean pseudo
SF2I3,sf2i3,Marine,MeanTrophicHeight,Mean trophic height,1.60827458396,44,3,Mean pseudo
SF2I4,sf2i4,Marine,MeanTrophicHeight,Mean trophic height,1.40724772964,47,2,Mean pseudo
SF2M1,sf2m1,Marine,MeanTrophicHeight,Mean trophic height,1.76654528443,46,3,Mean pseudo
SF2M2,sf2m2,Marine,MeanTrophicHeight,Mean trophic height,2.56579180653,45,1,Mean pseudo
SF2M3,sf2m3,Marine,MeanTrophicHeight,Mean trophic height,2.39170676663,42,5,Mean pseudo
SF2M4,sf2m4,Marine,MeanTrophicHeight,Mean trophic height,2.30433756139,42,4,Mean pseudo
SP1,sp1,Marine,MeanTrophicHeight,Mean trophic height,2.73611641972,36,5,Mean pseudo
Safford Lake,safford lake,Lake,MeanTrophicHeight,Mean trophic height,1.79805760395,43,6,Mean pseudo
Sand Lake,sand lake,Lake,MeanTrophicHeight,Mean trophic height,1.72653125763,43,7,Mean pseudo
Scottish Lake,scottish lake,Lake,MeanTrophicHeight,Mean trophic height,1.70462586223,49,1,Mean pseudo
South Lake,south lake,Lake,MeanTrophicHeight,Mean trophic height,1.50555061294,45,5,Mean pseudo
Squaw Lake,squaw lake,Lake,MeanTrophicHeight,Mean trophic height,1.5297781108,47,2,Mean pseudo
Stink Lake,stink lake,Lake,MeanTrophicHeight,Mean trophic height,1.7634759795,46,4,Mean pseudo
Stony Stream,stony stream,Stream,MeanTrophicHeight,Mean trophic height,1.53944945493,50,0,Mean pseudo
Sutton Stream,sutton stream,Stream,MeanTrophicHeight,Mean trophic height,1.27336050218,49,1,Mean pseudo
Svalbard,svalbard,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,1.87731450737,47,3,Mean pseudo
Test Stream,test stream,Stream,MeanTrophicHeight,Mean trophic height,1.87496909463,46,4,Mean pseudo
Tuesday Lake 1984,tuesday lake 1984,Lake,MeanTrophicHeight,Mean trophic height,1.74130782549,40,10,Mean pseudo
Tuesday Lake 1986,tuesday lake 1986,Lake,MeanTrophicHeight,Mean trophic height,1.60694881464,43,7,Mean pseudo
Twelfth Tee Lake,twelfth tee lake,Lake,MeanTrophicHeight,Mean trophic height,1.61300399852,42,7,Mean pseudo
Twin Lake East,twin lake east,Lake,MeanTrophicHeight,Mean trophic height,1.67446925567,48,1,Mean pseudo
Twin Lake West,twin lake west,Lake,MeanTrophicHeight,Mean trophic height,1.53089904832,47,2,Mean pseudo
WP1,wp1,Marine,MeanTrophicHeight,Mean trophic height,1.8279091878,42,6,Mean pseudo
WP2,wp2,Marine,MeanTrophicHeight,Mean trophic height,2.10202725397,42,5,Mean pseudo
WP3,wp3,Marine,MeanTrophicHeight,Mean trophic height,2.40796720004,46,3,Mean pseudo
WP4,wp4,Marine,MeanTrophicHeight,Mean trophic height,2.53404942464,37,2,Mean pseudo
Weddell Sea,weddell sea,Marine,MeanTrophicHeight,Mean trophic height,2.61437950478,44,5,Mean pseudo
Wensum Stream,wensum stream,Stream,MeanTrophicHeight,Mean trophic height,1.80699461163,49,1,Mean pseudo
Whipple Lake,whipple lake,Lake,MeanTrophicHeight,Mean trophic height,1.89767240029,44,6,Mean pseudo
Wolf Lake,wolf lake,Lake,MeanTrophicHeight,Mean trophic height,1.30691858771,46,4,Mean pseudo
Yamal,yamal,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.38505452722,45,4,Mean pseudo
Ythan Estuary,ythan estuary,Marine,MeanTrophicHeight,Mean trophic height,2.90807391122,31,9,Mean pseudo
Zackenberg,zackenberg,Terrestrial Aboveground,MeanTrophicHeight,Mean trophic height,2.07846219947,44,4,Mean pseudo
AEW01,aew01,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.872359094,50,0,Mean pseudo
AEW02,aew02,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,18.3457196075,48,2,Mean pseudo
AEW03,aew03,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.2848047665,50,0,Mean pseudo
AEW04,aew04,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.7249047663,48,2,Mean pseudo
AEW05,aew05,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,12.9036281337,47,3,Mean pseudo
AEW06,aew06,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,12.5683910306,47,3,Mean pseudo
AEW07,aew07,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.3412423622,49,1,Mean pseudo
AEW08,aew08,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,14.830670558,49,1,Mean pseudo
AEW09,aew09,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,14.9245607021,50,0,Mean pseudo
AEW11,aew11,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.6242257941,50,0,Mean pseudo
AEW17,aew17,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,17.3914868685,50,0,Mean pseudo
AEW18,aew18,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,12.1025238164,47,3,Mean pseudo
AEW25,aew25,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.4378245459,50,0,Mean pseudo
AEW27,aew27,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,9.37802813532,50,0,Mean pseudo
AEW30,aew30,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,11.7405498967,50,0,Mean pseudo
AEW49,aew49,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.8194553073,48,2,Mean pseudo
AP1,ap1,Marine,MeanVulnerability,Mean vulnerability,2.56066666667,50,0,Mean pseudo
AP2,ap2,Marine,MeanVulnerability,Mean vulnerability,3.25589053803,49,1,Mean pseudo
AP3,ap3,Marine,MeanVulnerability,Mean vulnerability,2.93432168322,48,2,Mean pseudo
AP4,ap4,Marine,MeanVulnerability,Mean vulnerability,1.9223030303,50,0,Mean pseudo
Afon Hafren 2005,afon hafren 2005,Stream,MeanVulnerability,Mean vulnerability,4.89479834725,50,0,Mean pseudo
Alert,alert,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,2.94603624154,50,0,Mean pseudo
Alford lake,alford lake,Lake,MeanVulnerability,Mean vulnerability,3.08578183968,50,0,Mean pseudo
Allt a Mharcaidh,allt a mharcaidh,Stream,MeanVulnerability,Mean vulnerability,6.72120115843,48,2,Mean pseudo
BP1,bp1,Marine,MeanVulnerability,Mean vulnerability,5.07660419431,50,0,Mean pseudo
BP2,bp2,Marine,MeanVulnerability,Mean vulnerability,2.86594516594,49,1,Mean pseudo
BP3,bp3,Marine,MeanVulnerability,Mean vulnerability,4.46800294613,48,2,Mean pseudo
Balsam lake,balsam lake,Lake,MeanVulnerability,Mean vulnerability,4.04794569294,49,1,Mean pseudo
Beaver lake,beaver lake,Lake,MeanVulnerability,Mean vulnerability,3.5720039448,49,1,Mean pseudo
Big hope lake,big hope lake,Lake,MeanVulnerability,Mean vulnerability,3.93667181966,49,1,Mean pseudo
Blackrock Stream,blackrock stream,Stream,MeanVulnerability,Mean vulnerability,4.77431167762,49,1,Mean pseudo
Brandy lake,brandy lake,Lake,MeanVulnerability,Mean vulnerability,3.71306495348,50,0,Mean pseudo
Bridge brook lake,bridge brook lake,Lake,MeanVulnerability,Mean vulnerability,5.30181572138,49,1,Mean pseudo
Broad Stream,broad stream,Stream,MeanVulnerability,Mean vulnerability,6.11262886161,49,1,Mean pseudo
Broadstone Stream,broadstone stream,Stream,MeanVulnerability,Mean vulnerability,4.15927950311,50,0,Mean pseudo
Brook trout lake,brook trout lake,Lake,MeanVulnerability,Mean vulnerability,1.28638381295,48,2,Mean pseudo
Buck pond,buck pond,Lake,MeanVulnerability,Mean vulnerability,3.14190796654,47,3,Mean pseudo
Bure Stream,bure stream,Stream,MeanVulnerability,Mean vulnerability,16.8004553482,50,0,Mean pseudo
Burntbridge lake,burntbridge lake,Lake,MeanVulnerability,Mean vulnerability,2.71545580794,43,7,Mean pseudo
Bylot,bylot,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,2.67094889238,49,1,Mean pseudo
CGP1,cgp1,Marine,MeanVulnerability,Mean vulnerability,3.38541033435,47,3,Mean pseudo
CGP2,cgp2,Marine,MeanVulnerability,Mean vulnerability,2.53844851294,49,1,Mean pseudo
CGP3,cgp3,Marine,MeanVulnerability,Mean vulnerability,3.47554240129,50,0,Mean pseudo
CR1P1,cr1p1,Marine,MeanVulnerability,Mean vulnerability,8.76475859423,49,1,Mean pseudo
CR1P2,cr1p2,Marine,MeanVulnerability,Mean vulnerability,8.31339627515,50,0,Mean pseudo
CR1P3,cr1p3,Marine,MeanVulnerability,Mean vulnerability,7.07202313543,50,0,Mean pseudo
CR1P4,cr1p4,Marine,MeanVulnerability,Mean vulnerability,7.30387256987,50,0,Mean pseudo
CR2P1,cr2p1,Marine,MeanVulnerability,Mean vulnerability,7.52669941305,47,3,Mean pseudo
CR2P2,cr2p2,Marine,MeanVulnerability,Mean vulnerability,7.63358900713,50,0,Mean pseudo
CR2P3,cr2p3,Marine,MeanVulnerability,Mean vulnerability,7.12842895117,49,1,Mean pseudo
CR2P4,cr2p4,Marine,MeanVulnerability,Mean vulnerability,4.56861380101,50,0,Mean pseudo
Canton Creek,canton creek,Stream,MeanVulnerability,Mean vulnerability,7.20997874331,49,1,Mean pseudo
Caribbean Reef,caribbean reef,Marine,MeanVulnerability,Mean vulnerability,10.5825408732,50,0,Mean pseudo
Carpinteria,carpinteria,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,16.7392318964,48,2,Mean pseudo
Cascade lake,cascade lake,Lake,MeanVulnerability,Mean vulnerability,2.87305256725,50,0,Mean pseudo
Chesapeake Bay,chesapeake bay,Marine,MeanVulnerability,Mean vulnerability,29.0584056073,50,0,Mean pseudo
Chilean Intertidal Curaumilla,chilean intertidal curaumilla,Marine,MeanVulnerability,Mean vulnerability,9.40950583105,50,0,Mean pseudo
Chilean Intertidal El Quisco,chilean intertidal el quisco,Marine,MeanVulnerability,Mean vulnerability,9.75785210444,50,0,Mean pseudo
Chilean Intertidal Las Cruces,chilean intertidal las cruces,Marine,MeanVulnerability,Mean vulnerability,9.43028146152,49,1,Mean pseudo
Chilean Intertidal Los Molles,chilean intertidal los molles,Marine,MeanVulnerability,Mean vulnerability,9.42468305627,48,2,Mean pseudo
Chub lake,chub lake,Lake,MeanVulnerability,Mean vulnerability,2.11100177739,48,2,Mean pseudo
Chub pond,chub pond,Lake,MeanVulnerability,Mean vulnerability,6.97508367293,50,0,Mean pseudo
Connera lake,connera lake,Lake,MeanVulnerability,Mean vulnerability,4.42010660867,50,0,Mean pseudo
Constable lake,constable lake,Lake,MeanVulnerability,Mean vulnerability,1.82254024943,46,4,Mean pseudo
Dargall Lane,dargall lane,Stream,MeanVulnerability,Mean vulnerability,3.45032732391,49,1,Mean pseudo
Deep lake,deep lake,Lake,MeanVulnerability,Mean vulnerability,1.48319064582,49,1,Mean pseudo
Dempsters Stream,dempsters stream,Stream,MeanVulnerability,Mean vulnerability,7.83372239415,50,0,Mean pseudo
Duddon Pike Beck,duddon pike beck,Stream,MeanVulnerability,Mean vulnerability,6.04865716063,45,5,Mean pseudo
Dutch Microfauna food web PlotA,dutch microfauna food web plota,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,7.87369495061,50,0,Mean pseudo
Dutch Microfauna food web PlotB,dutch microfauna food web plotb,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,6.07071265017,50,0,Mean pseudo
Dutch Microfauna food web PlotC,dutch microfauna food web plotc,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,8.4691962618,48,2,Mean pseudo
Emerald lake,emerald lake,Lake,MeanVulnerability,Mean vulnerability,2.43001375647,49,1,Mean pseudo
F1P1,f1p1,Marine,MeanVulnerability,Mean vulnerability,4.65337859959,48,2,Mean pseudo
F1P2,f1p2,Marine,MeanVulnerability,Mean vulnerability,6.84732604886,49,1,Mean pseudo
F1P3,f1p3,Marine,MeanVulnerability,Mean vulnerability,4.67096264104,48,2,Mean pseudo
F1P4,f1p4,Marine,MeanVulnerability,Mean vulnerability,6.23951859331,49,1,Mean pseudo
F2P1,f2p1,Marine,MeanVulnerability,Mean vulnerability,4.9273153558,50,0,Mean pseudo
F2P2,f2p2,Marine,MeanVulnerability,Mean vulnerability,3.44789130276,50,0,Mean pseudo
F2P3,f2p3,Marine,MeanVulnerability,Mean vulnerability,5.11861977415,49,1,Mean pseudo
F2P4,f2p4,Marine,MeanVulnerability,Mean vulnerability,4.8574336094,48,2,Mean pseudo
FP1,fp1,Marine,MeanVulnerability,Mean vulnerability,3.87505974804,50,0,Mean pseudo
FXAP1,fxap1,Marine,MeanVulnerability,Mean vulnerability,7.60015388405,50,0,Mean pseudo
FXAP2,fxap2,Marine,MeanVulnerability,Mean vulnerability,7.53221467315,48,2,Mean pseudo
FXAP3,fxap3,Marine,MeanVulnerability,Mean vulnerability,7.65877003743,49,1,Mean pseudo
FXAP4,fxap4,Marine,MeanVulnerability,Mean vulnerability,6.44594722099,45,5,Mean pseudo
FXBP1,fxbp1,Marine,MeanVulnerability,Mean vulnerability,6.15744366503,50,0,Mean pseudo
FXBP2,fxbp2,Marine,MeanVulnerability,Mean vulnerability,9.20151569124,50,0,Mean pseudo
FXBP3,fxbp3,Marine,MeanVulnerability,Mean vulnerability,7.80311047994,50,0,Mean pseudo
FXBP4,fxbp4,Marine,MeanVulnerability,Mean vulnerability,9.0446762624,50,0,Mean pseudo
Falls lake,falls lake,Lake,MeanVulnerability,Mean vulnerability,3.19401710029,50,0,Mean pseudo
Fawn lake,fawn lake,Lake,MeanVulnerability,Mean vulnerability,3.52408587253,48,2,Mean pseudo
Federation lake,federation lake,Lake,MeanVulnerability,Mean vulnerability,2.40660137309,50,0,Mean pseudo
FloridaIslandE1,floridaislande1,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,11.9825711734,48,2,Mean pseudo
FloridaIslandE2,floridaislande2,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,4.2470743252,50,0,Mean pseudo
FloridaIslandE3,floridaislande3,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,12.3173675667,47,3,Mean pseudo
FloridaIslandE7,floridaislande7,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,4.80644739817,50,0,Mean pseudo
FloridaIslandE9,floridaislande9,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,5.57324710003,50,0,Mean pseudo
GJAP1,gjap1,Marine,MeanVulnerability,Mean vulnerability,6.71902724375,49,1,Mean pseudo
GJAP2,gjap2,Marine,MeanVulnerability,Mean vulnerability,5.60674304327,50,0,Mean pseudo
GJAP3,gjap3,Marine,MeanVulnerability,Mean vulnerability,5.10373000649,46,4,Mean pseudo
GJAP4,gjap4,Marine,MeanVulnerability,Mean vulnerability,3.90684038938,49,1,Mean pseudo
GJBP1,gjbp1,Marine,MeanVulnerability,Mean vulnerability,8.84162295762,50,0,Mean pseudo
GJBP2,gjbp2,Marine,MeanVulnerability,Mean vulnerability,6.1187040772,50,0,Mean pseudo
GJBP3,gjbp3,Marine,MeanVulnerability,Mean vulnerability,7.28326870224,50,0,Mean pseudo
GJBP4,gjbp4,Marine,MeanVulnerability,Mean vulnerability,5.03926187496,47,3,Mean pseudo
Gearagh,gearagh,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,8.62220819828,50,0,Mean pseudo
German Creek,german creek,Stream,MeanVulnerability,Mean vulnerability,5.01645352358,50,0,Mean pseudo
Goose lake,goose lake,Lake,MeanVulnerability,Mean vulnerability,2.41195920142,49,1,Mean pseudo
"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown1","grand caricaie marsh dominated by cladietum marisci, mown clmown1",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,9.79199488545,50,0,Mean pseudo
"Grand Caricaie  marsh dominated by Cladietum marisci, mown  Clmown2","grand caricaie marsh dominated by cladietum marisci, mown clmown2",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,7.38647573231,48,2,Mean pseudo
"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl1","grand caricaie marsh dominated by cladietum marisci, not mown clcontrol1",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,8.56126679249,47,3,Mean pseudo
"Grand Caricaie  marsh dominated by Cladietum marisci, not mown  ClControl2","grand caricaie marsh dominated by cladietum marisci, not mown clcontrol2",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,6.19598450142,46,4,Mean pseudo
"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown1 ","grand caricaie marsh dominated by schoenus nigricans, mown scmown1",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,7.94283858155,48,2,Mean pseudo
"Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown2 ","grand caricaie marsh dominated by schoenus nigricans, mown scmown2",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,7.5397897867,49,1,Mean pseudo
"Grand Caricaie  marsh dominated by Schoenus nigricans, not mown  ScControl1 ","grand caricaie marsh dominated by schoenus nigricans, not mown sccontrol1",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,7.35829163495,49,1,Mean pseudo
"Grand Caricaie  marsh dominated by Schoenus nigricans, not mown  ScControl2 ","grand caricaie marsh dominated by schoenus nigricans, not mown sccontrol2",Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,7.13716126821,50,0,Mean pseudo
Grass lake,grass lake,Lake,MeanVulnerability,Mean vulnerability,3.18178742486,50,0,Mean pseudo
Gull lake,gull lake,Lake,MeanVulnerability,Mean vulnerability,4.29715867314,50,0,Mean pseudo
Gull lake north,gull lake north,Lake,MeanVulnerability,Mean vulnerability,1.71194028194,50,0,Mean pseudo
HEW01,hew01,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,11.5344137536,50,0,Mean pseudo
HEW02,hew02,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,12.7825375449,49,1,Mean pseudo
HEW03,hew03,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.4806800661,48,2,Mean pseudo
HEW04,hew04,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,9.57561840279,48,2,Mean pseudo
HEW05,hew05,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.7591715899,49,1,Mean pseudo
HEW06,hew06,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,14.234958432,47,3,Mean pseudo
HEW10,hew10,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,9.35404087064,50,0,Mean pseudo
HEW11,hew11,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,12.9410315532,49,1,Mean pseudo
HEW12,hew12,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,15.3487150549,50,0,Mean pseudo
HEW13,hew13,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.8404640298,49,1,Mean pseudo
HEW16,hew16,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,14.5200540872,50,0,Mean pseudo
HEW17,hew17,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.2129121477,50,0,Mean pseudo
HEW21,hew21,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,12.0860227358,50,0,Mean pseudo
HEW22,hew22,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,13.9141368114,49,1,Mean pseudo
HEW36,hew36,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,17.5108333424,50,0,Mean pseudo
HEW47,hew47,Terrestrial Belowground,MeanVulnerability,Mean vulnerability,18.2845983457,48,2,Mean pseudo
Hardknott Gill,hardknott gill,Stream,MeanVulnerability,Mean vulnerability,9.31875326045,50,0,Mean pseudo
Healy Creek,healy creek,Stream,MeanVulnerability,Mean vulnerability,6.89059685689,50,0,Mean pseudo
Helldiver pond,helldiver pond,Lake,MeanVulnerability,Mean vulnerability,3.81709725292,49,1,Mean pseudo
Herschel,herschel,Terrestrial Aboveground,MeanVulnerability,Mean vulnerability,3.63983172993,50,0,Mean pseudo
High pond,high pond,Lake,MeanVulnerability,Mean vulnerability,3.27920818495,48,2,Mean pseudo
Hoel lake,hoel lake,Lake,MeanVulnerability,Mean vulnerability,5.73274877769,50,0,Mean pseudo
Horseshoe Lake,horseshoe lake,Lake,MeanVulnerability,Mean vulnerability,3.9487079707,50,0,Mean pseudo
Iceland stream IS7 April 2009,iceland stream is7 april 2009,Stream,MeanVulnerability,Mean vulnerability,4.94795486293,50,0,Mean pseudo
Iceland stream IS7 August 2008,iceland stream is7 august 2008,Stream,MeanVulnerability,Mean vulnerability,7.45145688077,49,1,Mean pseudo
Iceland stream IS8  April 2009,iceland stream is8 april 2009,Stream,MeanVulnerability,Mean vulnerability,3.80016796901,48,2,Mean pseudo
Iceland stream IS8 August 2008,iceland stream is8 august 2008,Stream,MeanVulnerability,Mean vulnerability,4.06398148999,49,1,Mean pseudo
